,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Sam Smith,-0.051688220040385,-0.1656482591486068,-0.0026431881488824483,-0.05084103345463777,0.18726588020187027,-0.06877410959065391,-0.0611528065173923,-0.18454185036878826,-0.06670185242433464,-0.05459273198741365
Steve Aoki,-0.04670737546992117,0.18439172125221867,0.051293996339082465,-0.012311668044171003,-0.1436605100545619,0.08310866726623208,0.10574465567178995,-0.1443537747091279,0.004231488491703496,-0.007237676078428336
R3HAB,-0.02461340269089827,0.11914703457324904,0.03866953889525294,-0.032526119610312175,-0.02895745983837113,0.03178459020813885,-0.014255033607571202,-0.16461156874324934,0.01571809715498681,-0.06673424167175046
Marshmello,-0.03157377446561387,0.11546343539793884,0.06467966107126995,-0.030790833745124355,-0.09553022979142278,-0.03177203458227027,0.06332083806092094,-0.09224955302603681,-0.012219772710558047,-0.05690949142507867
Ava Max,0.026958778942321005,0.05634058889980166,0.04779664170255188,-0.05950770012130445,-0.08135031698122826,-0.08364670506349095,-0.03734557760172966,0.08707268040820468,0.02312841820713881,-0.08107123571447229
Nikki Vianna,-0.03443491383489161,0.20691693976120246,0.048069047041696525,0.16550319312488287,-0.13826329484843147,-0.08522219450011065,0.009863257739635818,0.04837439584715521,0.011229821481445522,-0.11706625332798702
Charlie Puth,0.0671437757397288,-0.09808087930157804,0.006220679805151669,-0.005520772016729291,0.12282061602421178,-0.08499657932759407,-0.04474777899991501,0.11218947227575338,-0.03177329690590274,-0.04707179652128444
Starley,0.01518642673253238,0.09628646831758861,0.03711113483071975,-0.0582561871704451,-0.09235450879880036,-0.08501544287927451,-0.04825811664679882,0.10673295622387909,-0.03417102122561169,-0.04480218684426736
James Arthur,-0.16169839298036467,-0.08943492181457334,0.009364439200613606,-0.014371534543962408,0.1973755381495564,-0.08525848122043259,-0.08034758563385816,-0.09466294017706274,-0.042919861111270816,-0.03081773733958663
MAX,0.07552531921791518,-0.019986404687712515,0.04093221764935093,-0.028931348368482115,-0.07326146569167274,-0.08523132199233673,0.02754306788932548,0.19308589020547098,-0.023019031903725947,-0.05037056992184645
ILLENIUM,-0.12778659835407058,0.03150388953623656,0.04770111494334956,-0.03449039908324217,-0.03575885645335514,-0.08454446222410165,0.018834436572614778,-0.19549691655267856,0.04747001919768536,0.00402966562580341
Bazzi vs.,0.02490723604642407,0.08439549850898327,0.05321331710015889,0.01895272108421479,-0.13932633978471587,-0.08514620523116363,-0.048704346008690835,0.035760874151897944,0.036487366865118546,-0.04694305603715967
Charli XCX,0.04816935879989985,0.12430248223113465,0.06296123739016582,-0.06245976983808006,-0.11828442160899488,-0.05868689369528167,0.00720261516935468,0.06714331612969812,0.004510810455718828,-0.01698626266996168
Kygo,-0.012667273589270264,-0.03897548900419298,0.004003380945002469,-0.039376456191336215,0.01978014652268679,-0.07634465092540943,-0.015233514893063668,-0.09238034866064387,-0.030799119541584118,-0.02442570807932143
Armin van Buuren,-0.0860262523031375,0.17628913091506246,0.03516614265340474,-0.040861575004591096,-0.15185964848042754,0.07901118023811461,0.0051792154480203665,-0.22864531213694655,0.0243380433869802,-0.04723129885223981
Billie Eilish,0.01108307807407239,-0.3702166167507221,-0.1218385446855629,0.09766866913440815,0.4187429285384011,0.1362658881820287,-0.06675017272641444,-0.1685781773112706,0.008542543414016867,-0.03957317041750929
Sia,-0.07646521848767311,0.039256020152902533,0.03357807556926295,0.0035693552622524777,-0.12784475730739575,-0.026041134985126006,-0.08199100140219469,0.09163213656625874,0.024121854646550044,-0.020893287486630545
Sean Paul,0.07821701099243614,0.0721301941859899,0.04572272170149313,0.047586669790402915,-0.02645433583117003,-0.08525799827009901,-0.022281109201814205,0.08589630354273121,-0.04518426753327303,-0.025328881639291933
Estelle,-0.0066288778905036596,0.1043989991215905,0.06414445442737358,-0.013618085016003074,-0.12323982067002774,-0.08525214084484573,-0.021495510667325367,0.2301772885481307,-0.010566870800545783,-0.030837880972447027
Bastille,-0.06037591078300959,0.018283928984316446,0.026831907716842678,-0.06487807049167481,0.07303851601675966,-0.08442062910775652,-0.03662268603546459,-0.04708473634255215,0.02029430527696842,0.006757533674990738
for KING and COUNTRY,-0.004255191895251027,0.05122302665974301,0.026695705047270354,-0.052325419801769225,-0.10734947861771386,-0.08504146009367203,-0.014885738244299942,-0.0871789173045434,0.014497863579674709,-0.09032549961228147
Lil Nas X,0.12171971485279914,-0.08004236902692645,0.01137528588593591,-0.026341726661213347,0.015502024339422922,-0.08525509874375435,-0.05727347099347846,0.009570616377381817,0.10278891390923156,-0.16705705289839773
Calvin Harris,0.02920744584002147,0.16076051073777164,0.059520778680759216,-0.044620343469241916,-0.05914537855948904,-0.04660942027232637,0.0053502606965182865,-0.014262966790207403,0.013503579297301564,0.004233513058484572
Why Don't We,-0.017845196329609504,-0.0699392023713631,0.027487937143066767,-0.06234999943419201,-0.021651315278705452,-0.08523499437629081,-0.05204591742255141,-0.055211725397896365,0.025767267830619237,-0.08129367651494777
Olympis,0.03410526927802802,-0.10301229785538049,-0.07825892898663364,-0.043211403825008154,0.11477996470891258,-0.07955163489246478,0.005596189466543437,-0.29887585642327863,0.01700684286467303,-0.15695064639157083
DJ Snake,0.024551730079393156,0.07429695707068318,0.04501276728749671,-0.016656480780521545,-0.07445205645030079,-0.03111161213495196,-0.039365917023934605,-0.17216367257509668,0.007184158482835853,-0.0020155976004713238
Smash Mouth,0.08535145442553564,0.20366637091165374,0.01907359411543455,-0.08011227528470313,-0.06135182603555423,-0.08525871361479878,-0.08396204346518348,0.309978835806792,-0.03905104220047896,-0.0377684584232557
SHAED,-0.02171873886032398,-0.12739156422699555,0.02188670309852447,-0.06246521646117373,0.23213408945740355,-0.05478587659266598,-0.08742589888687022,-0.002079690933874016,0.023825878948869506,-0.058437577358270584
Kaskade,-0.09472653811430837,0.09299700377240439,0.034598952258608005,-0.024358825756743818,-0.11989441490208676,-0.03614150905410126,-0.03608721080119418,-0.158924628707167,0.033013984528555446,-0.011404627435147249
GASHI,0.05637553038348751,0.07019301307403213,0.03738167756925486,-0.04674081558971405,-0.11876430088464882,-0.07311681824256538,-0.05593995511176982,0.0042775240005356535,0.00764729558769343,-0.07261804614374899
Khalid,0.04121963454011508,-0.15978758440772012,-0.03598858672274308,0.01857050191974588,-0.013719894093021837,-0.039604056196605404,-0.03949910398797639,-0.12871944875425748,-0.05466706657899961,-0.03461110317179234
Herve Pagez,0.16953253275717345,0.12615280603780077,0.03588414667918787,-0.044927090099517966,-0.1487537375043671,-0.07071394500312876,-0.12751124025233207,0.21386380048893122,-0.020427378652199672,-0.037188964057634166
Mark Ronson,0.04898319399827216,0.05181084882686787,0.01630625364074343,-0.013662040219916998,-0.09185113769498447,-0.0830979119627814,0.023237808574554434,-0.027439508236970313,-0.02701599771070458,-0.004143188381800683
Arlissa,-0.04664244181047657,0.13140372494861016,0.06203505923707402,-0.030248440862045197,0.02582121219382205,-0.0851965405765694,-0.1587110394491192,0.09428761481789186,-0.012730252023399124,0.024622308591788777
5 Seconds of Summer,-0.05920901472651989,0.010559047718330198,0.0498902184832631,0.10229032627879808,-0.0806447601105927,-0.08525711283364125,-0.04288302149494959,-0.08716902434635103,0.05574938674156226,-0.0706518657711309
Gryffin,-0.07561109946682495,0.08325244133112,0.04559095671288432,-0.05879912039311689,-0.08036591054259648,-0.08109215090520791,-0.02178715342884765,-0.13448563010066084,0.05052547960436724,0.004345496985497401
NOTD,0.026500996643236557,0.11520088945239837,0.04456759072084494,-0.01320051057882079,-0.04631158458686206,-0.08498112407757544,-0.01849015591498267,0.04827348767359317,-0.007895637923833462,-0.07678054460297193
Jonas Blue,0.02643712004336431,0.07490546566021147,0.03894249356375283,-0.05035281336039855,0.04055472957719202,-0.0841573421300765,-0.017821901501981825,0.08581602164210045,-0.022020339747468455,-0.04098854294459039
3LAU,-0.08775807422824532,0.09898138437234272,0.04864878148141461,-0.04027022735441992,-0.12356732737693583,-0.020183814218420502,0.08390944247859163,-0.20425762567992178,-0.00741368002206266,-0.052477851649026575
Jax Jones,0.07754008979830122,0.04003059179316516,0.03240424330824664,-0.03079310317141339,-0.03763092922612622,-0.08479171663290741,-0.03554695453804635,0.10610828657801875,-0.006732029981491803,-0.07156708326234296
Zedd,-0.036728449393940904,0.06079136778610676,0.053500199925859485,-0.05499789619973582,-0.055197262289441176,-0.0844481076151646,-0.06456901681312066,-0.12110546838548399,0.009377317153164384,-0.0008780620793648722
Mabel,0.02336588150405228,0.17050147614597885,0.07279792753194994,0.026267700948214255,0.16700467661672305,-0.050228369733328136,-0.09638902411505569,-0.10147424189250169,-0.0005066545383582573,-0.08201544749420692
A R I Z O N A,0.06359523505995718,-0.103091857232817,-0.032123846417336954,-0.04591490946969028,0.06486456320900404,0.012748959697804117,-0.07354309494382533,-0.14862587935695448,-0.0598883937480293,-0.07009735254931221
Alesso,-0.07707987822960168,0.05871100372239561,0.04441252922010106,-0.051481556330454786,-0.06669991456674135,-0.08508785043572434,0.041284944486623766,-0.08831581606000924,0.01663209344937068,-0.018703979335655225
ayokay,-0.0324003258389608,-0.02062287970720457,0.005966706451205563,-0.07079854979450706,0.08776789227430493,-0.08459818796087525,-0.03423814788285415,-0.11761954966243102,-0.04233787815103027,-0.03125535046506104
ARTY,-0.09547255371281631,0.12458434973976686,0.039273021492742616,-0.07176161178698083,-0.1267050362056658,0.16813853350427935,-0.007661386291032316,-0.19385108805340437,0.02188232884711693,-0.04765980488843295
Maggie Lindemann,-0.017649562868462344,0.11740127451978519,0.050080655699995466,-0.07902295066596676,-0.05654800309792847,0.014338871898279697,-0.024524292461167413,0.23253181259791206,0.05980984152822132,-0.08709408462749461
Cashae,0.09883059989857737,-0.13214239562248975,0.02497745598497334,-0.025019682692110558,-0.1279514236210673,-0.08505096713592554,-0.11684356956960115,0.013056535100434738,-0.0014184411313176298,-0.0858387567825714
Galantis,-0.06409706514398836,0.1419845239568577,0.05157171650373458,-0.0407948231576535,-0.1260041028543618,-0.05387433894573175,-0.03701108172347982,-0.05440323440405299,0.01618216642666858,-0.006651385657262941
Carly Rae Jepsen,0.05203507599216842,-0.031735935603097475,0.01229663821017573,-0.06879842875843831,-0.15731091389605054,-0.0642549935164308,-0.09530184712426425,0.06973329258445765,0.0036347849146414995,-0.02086402552652993
Tiësto,0.001447819911524748,0.15258925059741693,0.05040830407994566,-0.02784532473343887,-0.138139159125,0.07107304984474637,0.05029620163643513,-0.0803660866773838,0.02421593048325783,-0.00389103173623013
Silk City,-0.061901851779957766,-0.0009944447310837028,0.007168956938392033,-0.06352730796444171,-0.15378140350034297,-0.08101785471137826,0.13298072761915392,0.005740692517185512,-0.008316829036429503,0.01699059648030788
Shallou,-0.07783945774808249,-0.2796682126404679,-0.06979515540436372,-0.051308716824281946,0.16700162802212518,-0.0837375868542354,-0.07554504212649539,-0.3457392940283914,-0.0024910828508854697,0.020530653440403376
benny blanco,-0.01849730786676679,-0.03054128209428894,0.008881094342439002,0.15113318586271876,0.1866193342595497,-0.07292537441292084,0.005930861487962448,-0.07969489443202404,-0.057978887728934246,-0.10091923400177694
DVBBS,-0.08385192612067296,0.13752017994361895,0.05951007128577171,-0.012794108701830679,-0.13669351849802133,0.2486482086882503,-0.03681576604782171,-0.27327428846550483,0.038581944383601824,0.036826086402503004
Lost Kings,-0.0005590237026433813,0.09919808896231262,0.02835528219036697,-0.007356283999300099,-0.08705655440577555,-0.08515893393673038,-0.049273288445103154,-0.007932365000473424,0.022257636382882195,-0.05446266445272184
Elderbrook,0.13240130183143592,-0.11063863246393701,-0.04696898493449945,-0.032775673977513596,0.1423383148095162,0.10732941515783705,-0.037526300493295923,-0.04769018538392446,-0.021134027499510044,-0.05330883326998892
FANNYPACK,-0.22466889145442365,0.2184189526134516,0.06509438073823698,-0.047677634761827334,0.1264248339242043,-0.08524060496288731,0.09922068745851129,0.1124510860590624,0.004535033643156173,-0.1522854977957864
Joel Corry,0.09069224791485406,0.09139672372339583,0.044056306853527294,-0.05541183955485565,-0.12136188639772726,-0.08445187256852112,0.13034518545047918,0.3394944765736941,0.01721044293149562,-0.07232208719653765
Lindsey Stirling,-0.17461802675452537,0.12040179961167626,0.03145022592818732,-0.036479377681217305,-0.16540051818847173,-0.07346401743773641,0.11327691235810973,-0.2556013861911899,0.054621067722675075,0.04300614697562716
ODESZA,-0.02777626221184526,-0.0018923291335814591,-0.00804550035588002,-0.05543164545701449,-0.08818189737266781,0.31770543491273,-0.006347037988732207,-0.15926710493258975,-0.01949945592340822,0.00736566437770893
Clean Bandit,0.0726966678818797,0.003277854645445075,0.03662043591151784,-0.05598279590674506,0.003706801592281769,-0.08522622176716124,0.025096604921466578,0.0375702620916314,-0.029108554268868433,-0.023512417178974475
Justin Bieber,0.012130898523589667,-0.04433670704634376,0.018834141035057397,-0.007302344860920729,0.10771625989941042,-0.08516252357131207,-0.0006951047425510056,0.0561703660304175,-0.0004633227367841094,-0.030228392464394287
The Black Eyed Peas,0.10259016467366694,0.0360392100715502,0.015113922860392998,-0.01395119732695,-0.10255906949631881,-0.08409097238481014,0.04909409412867019,0.09757809873839379,-0.039459468020145154,0.029331290003459305
Riton,0.09929300626128891,0.13158557495417936,0.03974353980581064,-0.06635460049761659,-0.15397575140595848,-0.016690577525535932,-0.1056350993249863,0.05273179425097143,0.010150029238940301,-0.05988416797984807
San Holo,-0.09202940479662572,0.013690817497498564,0.04691253324976585,-0.04482863191282449,-0.043765539083070085,-0.08524033565473067,-0.03612067800333608,-0.07679055020578275,0.12245697972246944,0.0393083718327653
Ne-Yo,-0.06200358117975426,-0.12074040027330361,-0.010028725520799552,0.07892367242771514,0.13527795263647796,-0.08524593695483902,-0.01855039687883809,0.04998892662414815,-0.06934694096426113,0.00496231754451449
Disclosure,-0.01459768087456608,-0.057962747517404684,-0.0057589464485143516,0.06561212558675655,-0.06321299303756629,-0.0847499946342488,-0.04241251200601346,-0.00830236163686761,-0.02596530046977399,0.07449547831081592
Dynoro,0.03406288202811278,0.07906123167895468,0.016727299410109604,0.026009123892251587,-0.07917062773463762,-0.08219645562239994,-0.03296360526795009,-0.33176911799968856,0.02119752389819572,-0.06757887256250733
Skrillex,-0.06546238077283666,0.1830794348645122,0.07379738208629416,-0.006265143839532482,-0.15027830155533958,-0.08273776374893693,0.28011091503548585,-0.19715200845826011,0.08149864317651176,-0.027067842761175676
J Balvin,0.07825865460638794,0.04045725376059676,0.036823886892967866,0.044128223383900086,-0.02728875315381937,-0.08329373331634136,-0.030662735120694395,0.17589710018620672,0.03911490983575372,-0.01758314348842246
Swedish House Mafia,-0.043526978941707484,0.08595827199434322,0.03037448676677667,-0.06012316853089051,-0.09663395631724436,-0.006374401492062365,-0.04038147117602684,-0.03228907539401528,0.021360490960229364,0.017364032186113522
Justin Timberlake,-0.019938474363884483,-0.0778829002107927,-0.0017392215080593593,-0.009408299249844761,0.07336899891414396,-0.08216919525463781,-0.012225095674018815,0.05178635346572233,-0.07295567384097347,0.25116227472713065
Lady Gaga,0.08414087456795678,0.04786910639036254,0.04360369490541003,-0.058492449576642146,-0.07989166506975945,-0.08517845687435614,-0.02735762579450074,0.10615441602878997,-0.022870078284675424,0.03878443077703235
Robin Schulz,-0.03956051051694812,0.0299244276100375,0.013144748324258226,-0.04574617841860628,-0.09101132146969755,-0.050855319403376405,-0.027686943063577035,-0.0860896265078863,0.0008758545329246157,-0.01782603732476523
Sigala,0.02863731403896393,0.17226801905722208,0.061637926178540796,-0.05308275977479548,-0.08797029877676338,-0.08248845396164176,0.007300626261341682,0.1386872111851976,0.01831619762896434,-0.03148746331759778
Hot Shade,-0.03016227904343688,0.06979294306178,0.0574712220935583,-0.02155563040452885,-0.12714659464722425,-0.08525799731701206,0.020847193482607693,0.08682040997429954,-0.022120495925838153,-0.10961096830044766
Paul Kalkbrenner,0.21297098647029652,-0.07263198129998333,-0.041013785135660306,-0.05955127310605392,-0.03344458257478964,0.44291030046970825,-0.054594573585665405,0.20669932016602507,0.023088324655518355,-0.06161462724052279
MOTi,0.02018105768087644,0.13377914064635732,0.04394760664608015,-0.011096752408886152,-0.150734371307184,0.08689923407131793,0.038402414366141835,-0.08242782413266311,0.022370921548268106,-0.03959829338170337
Dimitri Vegas and Like Mike,-0.07775194858696724,0.1974260315404358,0.055123083563839645,-0.004698507627102473,-0.13416345927585624,0.2625765690489255,0.06218329055908564,-0.14689377033667125,0.016155696911211746,-0.020468561155678647
Becky Hill,0.006935042082368513,0.08906298198525829,0.06301292455708045,-0.0685200458003168,-0.13333371738364275,-0.08525804292398724,0.01956874636078708,-0.1946461221481357,0.0034714408154471,-0.05582960943238358
Molella,-0.028331149847099134,-0.036625680197290296,-0.008056929950529453,-0.07861445393394062,-0.0836355282488339,-0.08509171160272634,-0.04736565792301481,0.08621496093292716,0.013188558534569482,-0.12963120924554408
GATTÜSO,-0.02324467985727207,0.11740127451978512,0.04474779732981756,-0.07861445393394062,-0.17432969323877354,0.02138112541940645,-0.07146204346518348,-0.3799808009237832,0.0295225044082748,-0.04534713536609449
MEDUZA,0.010262441200713698,-0.02824921431576105,-0.00926834792509099,-0.07636772190779681,-0.09848713790678157,-0.08261409590856135,-0.038706019368797924,-0.006557491135690355,0.013058045671221668,-0.12373907499358325
Matt Simons,0.1342905621133717,-0.07991897080886164,-0.017435456626795163,-0.0495606101742145,0.09726415556835495,-0.08378537070016813,-0.012727103706147347,-0.2499534115623878,-0.049627058858395065,-0.02976828048088123
Ed Marquis,-0.1280259616477095,0.01838394648737946,-0.0069044458233790285,0.14480602536889162,-0.05264961275587615,-0.08454744600916497,-0.1544941719792397,-0.029829438663440136,-0.07054431817775932,0.06255851068984059
Brando,0.13748777182126307,-0.1556465088423032,-0.008811283197391545,-0.057917286177949334,-0.053152630864528067,-0.08521163111982896,-0.06844999527241238,-0.07826536197322821,-0.02041276121150471,-0.1384671602780269
Glaceo,0.15681635778260583,-0.0016195541252277089,0.007302540325857198,-0.02098918160278594,-0.03972204736352202,-0.08512411099910461,-0.010217063545504747,-0.07120178982388412,-0.041372082962256446,-0.09339505191112085
Kharfi,0.0432185280098015,-0.02995784665975459,0.011723888522743397,-0.0021075548780219605,-0.14475222845004113,-0.0852587136147988,0.21635589495516458,-0.059092808996437096,-0.0423020306178974,-0.10492817375252787
Lost Frequencies,0.05813883997996087,-0.018468656564308402,0.004162625529089311,-0.06257205406801133,-0.017978122274526515,-0.06799983921455113,-0.021234209050602068,-0.07745033441753467,-0.009359084684223092,-0.08877840972222434
Dua Lipa,0.08781576143784843,-0.005723720630228161,0.029363759993667197,-0.01456592264403002,-0.12766071384517053,-0.08499485390481476,-0.08180687105139037,0.03503015979162096,-0.016300075865236956,-0.049007082119523405
Steve Void,-0.02460107185455927,-0.03962620528918142,0.03885266640063595,-0.0782876565483197,-0.013581872983911036,-0.08508128236060697,-0.09759992833800811,-0.11089233809162712,-0.036872695502628415,-0.07362217867003952
PNAU,-0.0893687897250239,0.24742402850173195,0.09375980411899677,-0.057699421254202056,-0.0780017254319325,-0.08525733534518107,-0.10700421213988227,-0.21751864148886899,-0.06639714143201922,-0.03392851758909521
Mike Perry,-0.053165091562137126,-0.0003840437932725811,0.03035099026552127,-0.07118141535903352,-0.12811416477386645,-0.08522669503271807,-0.01520170800569847,-0.13507072791375171,-0.09599684466112243,-0.0859403049630043
FAULHABER,0.14257424181109007,0.09139672372339583,0.04436014357795786,-0.06614168704940904,-0.019450417584849996,-0.08525871361479878,-0.04184356956960115,0.017092862042917087,-0.02865490955764571,-0.09551743177916547
Audien,-0.039521383824718676,0.0531400288017845,0.06738363329989489,-0.06770759118884259,-0.04768230893293852,-0.0836798428904527,-0.01804838884670958,-0.11686273836071559,0.017747633877035245,-0.019357956486742198
Prince Paris,0.04457492000708876,0.07839444832520112,0.04503417217353372,-0.002180176519271044,-0.10474552154192578,-0.08524054460071427,0.022179188127855343,-0.1771553720640456,-0.021552225517106668,-0.09356210458299048
Georgia Ku,0.005239552085759491,0.12840319985671908,0.03433353167174911,-0.03068417070953975,0.2551974697390937,-0.08525871361479878,-0.09826927238084612,0.10135118696723595,-0.023104458505189947,-0.11395420801940992
Icarus,-0.06444508677487129,0.23392166558822214,0.03188188361944729,-0.07469288530648964,0.11338660454794675,0.17781975721015092,-0.010719071577633264,-0.0025842318016843224,0.12377993842097107,0.08293471979437339
Madison Mars,-0.033036134587689184,0.2167936681886772,0.09164342417641144,-0.028954867877295738,-0.04291369726291841,0.006141062542142868,0.13403494448662376,-0.19090411071187605,0.018285346874028222,-0.07465660773915067
Nahaze,-0.09547255371281628,-0.13664318326032632,-0.0987259993719824,0.04676680968261711,-0.11401782201140935,-0.08525871361479878,-0.0724660595294405,-0.26898181000551885,0.1284241081503396,0.032278835323460014
DJ Ross,-0.064953733773854,0.18141247648012823,0.03282482517802492,0.1262875068503731,-0.09550675561301901,-0.08525871361479878,0.13636928183602137,-0.02882035692781955,0.02560920671365403,-0.09373467161490241
Phantoms,0.12426294984771269,0.15340757562247817,0.014385079143618027,-0.056283299249844765,-0.13957114193092646,0.19013313749184108,-0.0939520033045409,-0.25535920657464095,0.010958354725682054,-0.01707501142923067
Deorro,0.07871078527215032,0.18024560561105946,0.05200262670396047,0.012613456983512782,-0.1458493668359119,0.17929108741359379,0.08199344515596779,-0.12224170461253754,0.03655848187421382,-0.01726136436124834
Yves V,-0.013478657476804129,0.14840670046932633,0.04289963187500541,-0.05866892016487744,-0.16337283207177153,0.20395508920210262,0.043728719587025365,-0.18795254663518585,0.022380840525882545,-0.01963081999659993
Alok,0.021462714263839458,0.11850673113258715,0.04342326772531261,-0.04369873325970602,-0.07921045147238573,-0.03469770546061048,0.09326000261386959,-0.025793111720957763,0.0023037307785774104,-0.10661717272374975
Martin Solveig,0.09018360091587138,0.09114667996573822,0.03625608473840461,-0.07158831014309094,-0.15792375762509148,-0.04555197317214285,-0.05238573824429994,0.08495360876340147,0.017171811123944673,-0.00020204282215801478
Alex Gaudino,0.00896963007829934,0.0763940982639404,0.011807705550172522,-0.07095287078216139,-0.17398730557948447,-0.08499982696154594,0.01876553350938148,-0.10853781404184577,0.021594283002773062,-0.06298854626376743
Felix Jaehn,0.10296759549030336,0.0708597964277857,0.03815698507297424,-0.006014599177223119,0.008792372488925995,-0.06842763246121059,-0.08889845578111386,-0.021016791505687006,-0.0008753684060698035,-0.08100130065417116
SAINt JHN,0.13250303123123255,0.02588525921710718,0.022092054815725813,-0.04303711188601034,-0.15096953227297877,-0.06895973977174044,0.08697169147457555,0.3360635986725842,0.024646126192437834,-0.08413520877844535
Ofenbach,0.15681635778260591,0.05939112274322427,0.022242925465098227,-0.006610096635465667,0.23507674539301718,-0.0847114299125855,-0.02427328844510314,0.20125027879367388,0.01729397116403826,-0.1626473046893852
Rita Ora,-0.052181042466066044,0.06250277839407428,0.0350971979216589,0.006921735850615174,-0.04619197805880483,-0.08498718220411244,-0.04834736251917723,-0.1344375785894408,-0.06063647766099797,-0.040042969753643715
Drax Project,-0.00222060389932024,0.005381671089184803,0.05045433994728362,-0.015469936867854925,-0.11388368384910218,-0.0852587136147988,-0.056401802501328056,-0.061447333046218466,0.0009474960554515516,-0.06655536408877408
Dzeko,0.0021876700918632527,0.18341282654138893,0.06610018506738644,-0.06695868051346131,0.07209887818979789,-0.08322652045584507,-0.07849015591498266,-0.33457212282085685,0.029706266519868508,-0.05994397077217845
Don Diablo,0.03027628770235265,0.17146629145330414,0.05497231055078951,-0.005720481530164292,-0.032621667305395494,-0.03378963581466464,0.030395386253692036,-0.1060151097027943,0.00797384457236135,-0.03698725741726342
Andy Grammer,-0.013749935876261549,0.11140022433600301,0.009712279864444463,-0.05105454107991012,-0.09051010906707668,-0.08525418645182092,0.048015868181402875,-0.1687463576005407,0.005395374438344941,-0.05219078055270692
Valerie Broussard,0.02863731403896399,0.08639584857024403,0.0385662915569198,-0.07632687223459421,-0.11170393871161056,-0.0852452327294869,-0.013229111738275848,0.07107873489861836,0.008836737619100048,-0.08025498067856408
Panic! At The Disco,-0.13387540213601062,0.17278596684094139,0.06236639842362976,-0.028982100992764145,-0.07906497995909545,-0.08525863816208248,0.0573218420769852,0.01589457748186765,0.029042217071154834,-0.06679961780123589
Hardwell,-0.04026013303752688,0.17236327382204403,0.05234596053953074,-0.034730233579132026,-0.14714339928457215,0.06666056227865719,0.04668674215348168,-0.2629501440596248,0.03363617042262573,-0.029545945191108557
P!nk,-0.0167641403146776,0.03157143948383907,0.03838080757955349,-0.027242711821457766,-0.07858332614733603,-0.08521143401125159,-0.0358045988719959,-0.055019108656339175,-0.008266596085469879,-0.010361584431068068
Daya,0.025712593794813395,0.05126470061935257,0.05073023766257115,0.03325918441028597,-0.07019236929511158,-0.08397408584819918,0.043736249707507294,-0.06073256681682052,0.06071716695421532,-0.05594541099327185
Borgeous,-0.028602428246556576,0.1434725036515499,0.042543409508431634,-0.022775673977513605,-0.14030293267539326,0.12446338564744132,-0.055337545473215594,-0.15367740368193997,0.037977510533678524,0.022707333536158607
Dan + Shay,-0.054328663128437434,-0.06529736440869399,0.028752714595426727,-0.07437819152774357,0.036775828782241435,-0.08525871361479878,0.019680303701260074,-0.07591083792344686,-0.055785343533218325,-0.0924239839201428
JP Cooper,-0.039775707324210006,-0.04325183977521646,0.018363768664394174,-0.054445063955727103,-0.031334220401751406,-0.08525871361479878,-0.02596756555353688,-0.07876990284103849,-0.08585086679119064,-0.03402218061628425
Jess Glynne,0.026263628043711296,4.74042591562159e-05,0.027736433137848626,-0.016758971000026313,0.12528465954459334,-0.08525598054974177,0.016690566976583606,0.004311160058389681,0.02574076367990862,-0.013606154588504851
Frank Walker,0.03202829403218199,0.02071768822551697,0.0344592572128928,-0.005629704478602927,0.0925549479416423,-0.08525344869192823,0.017928853455833935,-0.0251203905638774,-0.09568631617308171,-0.07659993309288066
Young Bombs,0.007274140081690317,0.12440249973419765,0.042317103534373006,-0.010858462648537563,-0.10295142362106731,-0.08525871361479878,-0.10730541695915938,-0.07624719850198704,-0.008031788942877907,-0.06619920130486563
OneRepublic,-0.07928062424520017,0.05155641833661976,0.03296713950584728,-0.054617540353693705,-0.0591441214748567,-0.08220967312184103,-0.054113482554875574,-0.11557195464056759,0.008464514932832084,0.014712354847538306
Syn Cole,-0.006035456391690538,0.08664589232790156,0.0485527411374854,-0.06538823752144969,-0.005692872313220214,-0.06429697987905096,-0.07265012914122096,-0.02301813694800116,0.01467918945115261,-0.005504748751068181
Tyler Shaw,0.05305236999013384,-0.11113871997925215,0.016951975608634897,-0.04310247136313451,0.12572060857209166,-0.08525871361479878,-0.012727103706147325,-0.061615513335488536,-0.08087676054327884,-0.042812151617237906
Nicky Romero,-0.07993251091631022,0.148337722881007,0.06304158612680476,-0.019606866224527352,-0.11984339614587129,0.08914468644070665,0.06510491401992939,-0.18957751618875415,0.009985538844948865,-0.019203431367098487
Faustix,-0.03219686703936768,0.09099665371114365,0.039790020157384975,-0.009681992060302281,-0.06289106144802907,-0.08525871361479878,0.02893956296051934,0.053318896351696135,-0.06872924968460861,-0.08472316930860242
George Ezra,0.019685126856868285,-0.14244419843798245,0.0029901542646288497,-0.07149027092740466,0.007752801731045378,-0.08525615828280682,-0.006401802501328044,-0.03588392907716362,0.021505464648836112,-0.05832158117291024
XO Cupid,-0.019175503865410417,-0.06863128117746185,0.006778683904425185,-0.07894125131956153,-0.09631158458686206,-0.08525871361479878,-0.060417866758356156,-0.05707464552519591,-0.06697348623656317,-0.08131373780668537
Winati,0.16292012177039827,-0.05162830565674571,-0.009272276848251722,0.12084088375669118,0.225016383219979,-0.08525871361479878,-0.11684356956960114,-0.33154487761399515,0.021169681154014863,-0.0954181732984041
